id_transacao,data,funcionario,cargo,descricao,valor,categoria,departamento,amount,date,beneficiary
TX_2684,2008-05-20,Pam Beesly,Recepcionista,Manutenção de Copiadora - Despesa de Manutenção,45.88,Manutenção,Administrativo,45.88,2008-05-20,unknown
TX_2685,2008-05-20,Oscar Martinez,Contador,FedEx - Despesa de Correios,69.87,Correios,Contabilidade,69.87,2008-05-20,unknown
TX_2686,2008-05-20,Michael Scott,Gerente Regional,Dunkin Donuts - Despesa de Refeição,173.63,Refeição,Gerência,173.63,2008-05-20,unknown
TX_2687,2008-05-20,Angela Martin,Contadora,Água Crystal - Despesa de Copa e Cozinha,25.35,Copa e Cozinha,Contabilidade,25.35,2008-05-20,unknown
TX_2688,2008-05-20,Angela Martin,Contadora,Manutenção de Copiadora - Despesa de Manutenção,54.5,Manutenção,Contabilidade,54.5,2008-05-20,unknown
TX_2689,2008-05-20,Jim Halpert,Vendedor,Cugino's - Despesa de Refeição com Cliente,139.62,Refeição com Cliente,Vendas,139.62,2008-05-20,unknown
TX_2690,2008-05-20,Michael Scott,Gerente Regional,Dunkin Donuts - Despesa de Refeição,195.0,Refeição,Gerência,195.0,2008-05-20,unknown
TX_2691,2008-05-20,Angela Martin,Contadora,Água Crystal - Despesa de Copa e Cozinha,34.02,Copa e Cozinha,Contabilidade,34.02,2008-05-20,unknown
TX_2692,2008-05-20,Angela Martin,Contadora,Manutenção de Copiadora - Despesa de Manutenção,39.42,Manutenção,Contabilidade,39.42,2008-05-20,unknown
TX_2693,2008-05-21,Andy Bernard,Vendedor,Estacionamento Central - Despesa de Transporte Local,157.94,Transporte Local,Vendas,157.94,2008-05-21,unknown
TX_2694,2008-05-21,Darryl Philbin,Chefe de Depósito,Água Crystal - Despesa de Copa e Cozinha,9.49,Copa e Cozinha,Depósito,9.49,2008-05-21,unknown
TX_2695,2008-05-21,Toby Flenderson,RH,Dunder Mifflin Warehouse - Despesa de Logística,9.47,Logística,Recursos Humanos,9.47,2008-05-21,unknown
TX_2696,2008-05-21,Kelly Kapoor,Atendimento,Água Crystal - Despesa de Copa e Cozinha,8.92,Copa e Cozinha,Atendimento ao Cliente,8.92,2008-05-21,unknown
TX_2697,2008-05-21,Phyllis Vance,Vendedor,Gasolina Shell - Despesa de Transporte Local,163.53,Transporte Local,Vendas,163.53,2008-05-21,unknown
TX_2698,2008-05-21,Dwight Schrute,Vendedor,Estacionamento Central - Despesa de Transporte Local,28.81,Transporte Local,Vendas,28.81,2008-05-21,unknown
TX_2699,2008-05-21,Andy Bernard,Vendedor,Dunkin Donuts - Despesa de Refeição,74.54,Refeição,Vendas,74.54,2008-05-21,unknown
TX_2700,2008-05-21,Meredith Palmer,Rel. Fornecedores,Dunder Mifflin Warehouse - Despesa de Logística,24.23,Logística,Suprimentos,24.23,2008-05-21,unknown
TX_2701,2008-05-21,Pam Beesly,Recepcionista,Staples - Despesa de Material de Escritório,41.5,Material de Escritório,Administrativo,41.5,2008-05-21,unknown
TX_2702,2008-05-21,Creed Bratton,Qualidade,Vending Machine - Despesa de Diversos,37.09,Diversos,Qualidade,37.09,2008-05-21,unknown
TX_2703,2008-05-21,Michael Scott,Gerente Regional,Chili's - Despesa de Refeição com Cliente,249.64,Refeição com Cliente,Gerência,249.64,2008-05-21,unknown
TX_2704,2008-05-21,Meredith Palmer,Rel. Fornecedores,Staples - Despesa de Material de Escritório,13.59,Material de Escritório,Suprimentos,13.59,2008-05-21,unknown
TX_2705,2008-05-21,Andy Bernard,Vendedor,Estacionamento Central - Despesa de Transporte Local,69.81,Transporte Local,Vendas,69.81,2008-05-21,unknown
TX_2706,2008-05-21,Michael Scott,Gerente Regional,Estacionamento Central - Despesa de Transporte Local,183.21,Transporte Local,Gerência,183.21,2008-05-21,unknown
TX_2707,2008-05-21,Creed Bratton,Qualidade,FedEx - Despesa de Correios,11.81,Correios,Qualidade,11.81,2008-05-21,unknown
TX_2708,2008-05-21,Dwight Schrute,Vendedor,Gasolina Shell - Despesa de Transporte Local,73.33,Transporte Local,Vendas,73.33,2008-05-21,unknown
TX_2709,2008-05-21,Darryl Philbin,Chefe de Depósito,Vending Machine - Despesa de Diversos,14.64,Diversos,Depósito,14.64,2008-05-21,unknown
TX_2710,2008-05-21,Michael Scott,Gerente Regional,Dunkin Donuts - Despesa de Refeição,299.51,Refeição,Gerência,299.51,2008-05-21,unknown
TX_2711,2008-05-21,Andy Bernard,Vendedor,Papelaria Local - Despesa de Material de Escritório,65.42,Material de Escritório,Vendas,65.42,2008-05-21,unknown
TX_2712,2008-05-21,Andy Bernard,Vendedor,Chili's - Despesa de Refeição com Cliente,31.07,Refeição com Cliente,Vendas,31.07,2008-05-21,unknown
TX_2713,2008-05-21,Pam Beesly,Recepcionista,Água Crystal - Despesa de Copa e Cozinha,25.69,Copa e Cozinha,Administrativo,25.69,2008-05-21,unknown
TX_2714,2008-05-21,Pam Beesly,Recepcionista,FedEx - Despesa de Correios,51.66,Correios,Administrativo,51.66,2008-05-21,unknown
TX_2715,2008-05-21,Oscar Martinez,Contador,Manutenção de Copiadora - Despesa de Manutenção,7.62,Manutenção,Contabilidade,7.62,2008-05-21,unknown
TX_2716,2008-05-21,Darryl Philbin,Chefe de Depósito,Vending Machine - Despesa de Diversos,37.55,Diversos,Depósito,37.55,2008-05-21,unknown
TX_2717,2008-05-21,Oscar Martinez,Contador,Água Crystal - Despesa de Copa e Cozinha,14.26,Copa e Cozinha,Contabilidade,14.26,2008-05-21,unknown
TX_2718,2008-05-21,Jim Halpert,Vendedor,Papelaria Local - Despesa de Material de Escritório,135.78,Material de Escritório,Vendas,135.78,2008-05-21,unknown
TX_2719,2008-05-21,Creed Bratton,Qualidade,Manutenção de Copiadora - Despesa de Manutenção,35.76,Manutenção,Qualidade,35.76,2008-05-21,unknown
TX_2720,2008-05-21,Creed Bratton,Qualidade,Dunder Mifflin Warehouse - Despesa de Logística,34.22,Logística,Qualidade,34.22,2008-05-21,unknown
TX_2721,2008-05-22,Dwight Schrute,Vendedor,Planta Artificial Grande (Camuflagem),55.0,Decoração,Vendas,55.0,2008-05-22,unknown
TX_2722,2008-05-22,Oscar Martinez,Contador,Manutenção de Copiadora - Despesa de Manutenção,27.64,Manutenção,Contabilidade,27.64,2008-05-22,unknown
TX_2723,2008-05-22,Dwight Schrute,Vendedor,Cugino's - Despesa de Refeição com Cliente,119.73,Refeição com Cliente,Vendas,119.73,2008-05-22,unknown
TX_2724,2008-05-22,Darryl Philbin,Chefe de Depósito,FedEx - Despesa de Correios,9.73,Correios,Depósito,9.73,2008-05-22,unknown
TX_2725,2008-05-22,Meredith Palmer,Rel. Fornecedores,Dunder Mifflin Warehouse - Despesa de Logística,24.65,Logística,Suprimentos,24.65,2008-05-22,unknown
TX_2726,2008-05-22,Toby Flenderson,RH,Staples - Despesa de Material de Escritório,35.1,Material de Escritório,Recursos Humanos,35.1,2008-05-22,unknown
TX_2727,2008-05-22,Phyllis Vance,Vendedor,Cooper's Seafood - Despesa de Refeição com Cliente,86.97,Refeição com Cliente,Vendas,86.97,2008-05-22,unknown
TX_2728,2008-05-22,Kevin Malone,Contador,Dunder Mifflin Warehouse - Despesa de Logística,45.72,Logística,Contabilidade,45.72,2008-05-22,unknown
TX_2729,2008-05-22,Creed Bratton,Qualidade,Dunder Mifflin Warehouse - Despesa de Logística,15.04,Logística,Qualidade,15.04,2008-05-22,unknown
TX_2730,2008-05-22,Darryl Philbin,Chefe de Depósito,Manutenção de Copiadora - Despesa de Manutenção,25.72,Manutenção,Depósito,25.72,2008-05-22,unknown
TX_2731,2008-05-22,Pam Beesly,Recepcionista,Staples - Despesa de Material de Escritório,64.63,Material de Escritório,Administrativo,64.63,2008-05-22,unknown
TX_2732,2008-05-22,Stanley Hudson,Vendedor,Gasolina Shell - Despesa de Transporte Local,165.92,Transporte Local,Vendas,165.92,2008-05-22,unknown
TX_2733,2008-05-22,Toby Flenderson,RH,Vending Machine - Despesa de Diversos,7.83,Diversos,Recursos Humanos,7.83,2008-05-22,unknown
TX_2734,2008-05-22,Andy Bernard,Vendedor,Papelaria Local - Despesa de Material de Escritório,26.64,Material de Escritório,Vendas,26.64,2008-05-22,unknown
TX_2735,2008-05-22,Stanley Hudson,Vendedor,Delta Airlines - Despesa de Viagem,54.38,Viagem,Vendas,54.38,2008-05-22,unknown
TX_2736,2008-05-22,Angela Martin,Contadora,Manutenção de Copiadora - Despesa de Manutenção,7.6,Manutenção,Contabilidade,7.6,2008-05-22,unknown
TX_2737,2008-05-22,Darryl Philbin,Chefe de Depósito,Água Crystal - Despesa de Copa e Cozinha,32.47,Copa e Cozinha,Depósito,32.47,2008-05-22,unknown
TX_2738,2008-05-22,Kelly Kapoor,Atendimento,Dunder Mifflin Warehouse - Despesa de Logística,13.19,Logística,Atendimento ao Cliente,13.19,2008-05-22,unknown
TX_2739,2008-05-22,Andy Bernard,Vendedor,Estacionamento Central - Despesa de Transporte Local,165.28,Transporte Local,Vendas,165.28,2008-05-22,unknown
TX_2740,2008-05-22,Toby Flenderson,RH,Vending Machine - Despesa de Diversos,39.34,Diversos,Recursos Humanos,39.34,2008-05-22,unknown
TX_2741,2008-05-22,Jim Halpert,Vendedor,Hertz Rent-a-Car - Despesa de Viagem,70.57,Viagem,Vendas,70.57,2008-05-22,unknown
TX_2742,2008-05-22,Phyllis Vance,Vendedor,Papelaria Local - Despesa de Material de Escritório,167.66,Material de Escritório,Vendas,167.66,2008-05-22,unknown
TX_2743,2008-05-22,Andy Bernard,Vendedor,Chili's - Despesa de Refeição com Cliente,150.23,Refeição com Cliente,Vendas,150.23,2008-05-22,unknown
TX_2744,2008-05-22,Kevin Malone,Contador,FedEx - Despesa de Correios,79.28,Correios,Contabilidade,79.28,2008-05-22,unknown
TX_2745,2008-05-22,Phyllis Vance,Vendedor,Estacionamento Central - Despesa de Transporte Local,41.29,Transporte Local,Vendas,41.29,2008-05-22,unknown
TX_2746,2008-05-22,Kevin Malone,Contador,FedEx - Despesa de Correios,16.1,Correios,Contabilidade,16.1,2008-05-22,unknown
TX_2747,2008-05-22,Creed Bratton,Qualidade,Água Crystal - Despesa de Copa e Cozinha,3.6,Copa e Cozinha,Qualidade,3.6,2008-05-22,unknown
TX_2748,2008-05-22,Angela Martin,Contadora,Manutenção de Copiadora - Despesa de Manutenção,48.34,Manutenção,Contabilidade,48.34,2008-05-22,unknown
TX_2749,2008-05-22,Toby Flenderson,RH,Manutenção de Copiadora - Despesa de Manutenção,21.24,Manutenção,Recursos Humanos,21.24,2008-05-22,unknown
TX_2750,2008-05-22,Angela Martin,Contadora,FedEx - Despesa de Correios,53.31,Correios,Contabilidade,53.31,2008-05-22,unknown
TX_2751,2008-05-23,Dwight Schrute,Vendedor,Gasolina Shell - Despesa de Transporte Local,142.4,Transporte Local,Vendas,142.4,2008-05-23,unknown
TX_2752,2008-05-23,Darryl Philbin,Chefe de Depósito,Manutenção de Copiadora - Despesa de Manutenção,23.24,Manutenção,Depósito,23.24,2008-05-23,unknown
TX_2753,2008-05-23,Creed Bratton,Qualidade,Dunder Mifflin Warehouse - Despesa de Logística,29.04,Logística,Qualidade,29.04,2008-05-23,unknown
TX_2754,2008-05-23,Oscar Martinez,Contador,FedEx - Despesa de Correios,77.73,Correios,Contabilidade,77.73,2008-05-23,unknown
TX_2755,2008-05-23,Andy Bernard,Vendedor,Dunkin Donuts - Despesa de Refeição,38.55,Refeição,Vendas,38.55,2008-05-23,unknown
TX_2756,2008-05-23,Andy Bernard,Vendedor,Papelaria Local - Despesa de Material de Escritório,159.78,Material de Escritório,Vendas,159.78,2008-05-23,unknown
TX_2757,2008-05-23,Creed Bratton,Qualidade,Dunder Mifflin Warehouse - Despesa de Logística,9.76,Logística,Qualidade,9.76,2008-05-23,unknown
TX_2758,2008-05-23,Stanley Hudson,Vendedor,Cugino's - Despesa de Refeição com Cliente,52.23,Refeição com Cliente,Vendas,52.23,2008-05-23,unknown
TX_2759,2008-05-23,Creed Bratton,Qualidade,Staples - Despesa de Material de Escritório,14.95,Material de Escritório,Qualidade,14.95,2008-05-23,unknown
TX_2760,2008-05-23,Stanley Hudson,Vendedor,Cooper's Seafood - Despesa de Refeição com Cliente,153.78,Refeição com Cliente,Vendas,153.78,2008-05-23,unknown
TX_2761,2008-05-23,Dwight Schrute,Vendedor,Cooper's Seafood - Despesa de Refeição com Cliente,94.37,Refeição com Cliente,Vendas,94.37,2008-05-23,unknown
TX_2762,2008-05-23,Kevin Malone,Contador,Água Crystal - Despesa de Copa e Cozinha,23.03,Copa e Cozinha,Contabilidade,23.03,2008-05-23,unknown
TX_2763,2008-05-23,Oscar Martinez,Contador,Staples - Despesa de Material de Escritório,76.35,Material de Escritório,Contabilidade,76.35,2008-05-23,unknown
TX_2764,2008-05-23,Stanley Hudson,Vendedor,Chili's - Despesa de Refeição com Cliente,119.05,Refeição com Cliente,Vendas,119.05,2008-05-23,unknown
TX_2765,2008-05-23,Oscar Martinez,Contador,FedEx - Despesa de Correios,53.2,Correios,Contabilidade,53.2,2008-05-23,unknown
TX_2766,2008-05-23,Meredith Palmer,Rel. Fornecedores,Manutenção de Copiadora - Despesa de Manutenção,39.02,Manutenção,Suprimentos,39.02,2008-05-23,unknown
TX_2767,2008-05-23,Kelly Kapoor,Atendimento,Vending Machine - Despesa de Diversos,9.44,Diversos,Atendimento ao Cliente,9.44,2008-05-23,unknown
TX_2768,2008-05-23,Michael Scott,Gerente Regional,Cooper's Seafood - Despesa de Refeição com Cliente,97.2,Refeição com Cliente,Gerência,97.2,2008-05-23,unknown
TX_2769,2008-05-23,Creed Bratton,Qualidade,Vending Machine - Despesa de Diversos,27.12,Diversos,Qualidade,27.12,2008-05-23,unknown
TX_2770,2008-05-23,Jim Halpert,Vendedor,Estacionamento Central - Despesa de Transporte Local,81.73,Transporte Local,Vendas,81.73,2008-05-23,unknown
TX_2771,2008-05-23,Jim Halpert,Vendedor,Cooper's Seafood - Despesa de Refeição com Cliente,115.82,Refeição com Cliente,Vendas,115.82,2008-05-23,unknown
TX_2772,2008-05-23,Andy Bernard,Vendedor,Papelaria Local - Despesa de Material de Escritório,50.4,Material de Escritório,Vendas,50.4,2008-05-23,unknown
TX_2773,2008-05-23,Pam Beesly,Recepcionista,Manutenção de Copiadora - Despesa de Manutenção,63.68,Manutenção,Administrativo,63.68,2008-05-23,unknown
TX_2774,2008-05-23,Toby Flenderson,RH,Dunder Mifflin Warehouse - Despesa de Logística,33.03,Logística,Recursos Humanos,33.03,2008-05-23,unknown
TX_2775,2008-05-23,Michael Scott,Gerente Regional,Best Western Hotel - Despesa de Viagem,203.17,Viagem,Gerência,203.17,2008-05-23,unknown
TX_2776,2008-05-23,Oscar Martinez,Contador,Água Crystal - Despesa de Copa e Cozinha,9.37,Copa e Cozinha,Contabilidade,9.37,2008-05-23,unknown
TX_2777,2008-05-23,Darryl Philbin,Chefe de Depósito,Vending Machine - Despesa de Diversos,12.91,Diversos,Depósito,12.91,2008-05-23,unknown
TX_2778,2008-05-23,Creed Bratton,Qualidade,Dunder Mifflin Warehouse - Despesa de Logística,35.93,Logística,Qualidade,35.93,2008-05-23,unknown
TX_2779,2008-05-23,Toby Flenderson,RH,Água Crystal - Despesa de Copa e Cozinha,25.8,Copa e Cozinha,Recursos Humanos,25.8,2008-05-23,unknown
TX_2780,2008-05-24,Toby Flenderson,RH,Vending Machine - Despesa de Diversos,10.06,Diversos,Recursos Humanos,10.06,2008-05-24,unknown
TX_2781,2008-05-24,Michael Scott,Gerente Regional,Amtrak Train - Despesa de Viagem,101.73,Viagem,Gerência,101.73,2008-05-24,unknown
TX_2782,2008-05-24,Kevin Malone,Contador,FedEx - Despesa de Correios,24.82,Correios,Contabilidade,24.82,2008-05-24,unknown
TX_2783,2008-05-24,Creed Bratton,Qualidade,Dunder Mifflin Warehouse - Despesa de Logística,8.22,Logística,Qualidade,8.22,2008-05-24,unknown
TX_2784,2008-05-24,Angela Martin,Contadora,FedEx - Despesa de Correios,51.61,Correios,Contabilidade,51.61,2008-05-24,unknown
TX_2785,2008-05-24,Michael Scott,Gerente Regional,Best Western Hotel - Despesa de Viagem,60.57,Viagem,Gerência,60.57,2008-05-24,unknown
TX_2786,2008-05-24,Meredith Palmer,Rel. Fornecedores,FedEx - Despesa de Correios,35.74,Correios,Suprimentos,35.74,2008-05-24,unknown
TX_2787,2008-05-24,Phyllis Vance,Vendedor,Papelaria Local - Despesa de Material de Escritório,147.33,Material de Escritório,Vendas,147.33,2008-05-24,unknown
TX_2788,2008-05-24,Angela Martin,Contadora,Água Crystal - Despesa de Copa e Cozinha,12.78,Copa e Cozinha,Contabilidade,12.78,2008-05-24,unknown
TX_2789,2008-05-24,Darryl Philbin,Chefe de Depósito,Dunder Mifflin Warehouse - Despesa de Logística,15.09,Logística,Depósito,15.09,2008-05-24,unknown
TX_2790,2008-05-24,Kelly Kapoor,Atendimento,Manutenção de Copiadora - Despesa de Manutenção,39.22,Manutenção,Atendimento ao Cliente,39.22,2008-05-24,unknown
TX_2791,2008-05-24,Dwight Schrute,Vendedor,Gasolina Shell - Despesa de Transporte Local,129.55,Transporte Local,Vendas,129.55,2008-05-24,unknown
TX_2792,2008-05-24,Andy Bernard,Vendedor,Estacionamento Central - Despesa de Transporte Local,113.79,Transporte Local,Vendas,113.79,2008-05-24,unknown
TX_2793,2008-05-24,Toby Flenderson,RH,Staples - Despesa de Material de Escritório,3.04,Material de Escritório,Recursos Humanos,3.04,2008-05-24,unknown
TX_2794,2008-05-24,Creed Bratton,Qualidade,Água Crystal - Despesa de Copa e Cozinha,13.25,Copa e Cozinha,Qualidade,13.25,2008-05-24,unknown
TX_2795,2008-05-24,Darryl Philbin,Chefe de Depósito,Vending Machine - Despesa de Diversos,32.33,Diversos,Depósito,32.33,2008-05-24,unknown
TX_2796,2008-05-24,Creed Bratton,Qualidade,Vending Machine - Despesa de Diversos,31.51,Diversos,Qualidade,31.51,2008-05-24,unknown
TX_2797,2008-05-24,Oscar Martinez,Contador,FedEx - Despesa de Correios,6.71,Correios,Contabilidade,6.71,2008-05-24,unknown
TX_2798,2008-05-24,Pam Beesly,Recepcionista,Dunder Mifflin Warehouse - Despesa de Logística,73.92,Logística,Administrativo,73.92,2008-05-24,unknown
TX_2799,2008-05-24,Stanley Hudson,Vendedor,Dunkin Donuts - Despesa de Refeição,45.61,Refeição,Vendas,45.61,2008-05-24,unknown
TX_2800,2008-05-24,Toby Flenderson,RH,Vending Machine - Despesa de Diversos,33.44,Diversos,Recursos Humanos,33.44,2008-05-24,unknown
TX_2801,2008-05-24,Toby Flenderson,RH,Água Crystal - Despesa de Copa e Cozinha,32.63,Copa e Cozinha,Recursos Humanos,32.63,2008-05-24,unknown
TX_2802,2008-05-24,Michael Scott,Gerente Regional,Delta Airlines - Despesa de Viagem,277.73,Viagem,Gerência,277.73,2008-05-24,unknown
TX_2803,2008-05-24,Kelly Kapoor,Atendimento,Dunder Mifflin Warehouse - Despesa de Logística,2.61,Logística,Atendimento ao Cliente,2.61,2008-05-24,unknown
TX_2804,2008-05-24,Kevin Malone,Contador,Staples - Despesa de Material de Escritório,52.13,Material de Escritório,Contabilidade,52.13,2008-05-24,unknown
TX_2805,2008-05-24,Angela Martin,Contadora,Staples - Despesa de Material de Escritório,32.83,Material de Escritório,Contabilidade,32.83,2008-05-24,unknown
TX_2806,2008-05-24,Meredith Palmer,Rel. Fornecedores,Dunder Mifflin Warehouse - Despesa de Logística,6.11,Logística,Suprimentos,6.11,2008-05-24,unknown
TX_2807,2008-05-24,Kelly Kapoor,Atendimento,Manutenção de Copiadora - Despesa de Manutenção,14.31,Manutenção,Atendimento ao Cliente,14.31,2008-05-24,unknown
TX_2808,2008-05-24,Meredith Palmer,Rel. Fornecedores,Vending Machine - Despesa de Diversos,5.63,Diversos,Suprimentos,5.63,2008-05-24,unknown
TX_2809,2008-05-24,Dwight Schrute,Vendedor,Estacionamento Central - Despesa de Transporte Local,32.67,Transporte Local,Vendas,32.67,2008-05-24,unknown
TX_2810,2008-05-24,Jim Halpert,Vendedor,Papelaria Local - Despesa de Material de Escritório,81.37,Material de Escritório,Vendas,81.37,2008-05-24,unknown
TX_2811,2008-05-24,Toby Flenderson,RH,Dunder Mifflin Warehouse - Despesa de Logística,7.94,Logística,Recursos Humanos,7.94,2008-05-24,unknown
TX_2812,2008-05-24,Toby Flenderson,RH,Vending Machine - Despesa de Diversos,30.72,Diversos,Recursos Humanos,30.72,2008-05-24,unknown
TX_2813,2008-05-24,Creed Bratton,Qualidade,Manutenção de Copiadora - Despesa de Manutenção,6.4,Manutenção,Qualidade,6.4,2008-05-24,unknown
TX_2814,2008-05-24,Angela Martin,Contadora,Staples - Despesa de Material de Escritório,24.97,Material de Escritório,Contabilidade,24.97,2008-05-24,unknown
TX_2815,2008-05-24,Angela Martin,Contadora,Dunder Mifflin Warehouse - Despesa de Logística,11.0,Logística,Contabilidade,11.0,2008-05-24,unknown
TX_2816,2008-05-24,Dwight Schrute,Vendedor,Papelaria Local - Despesa de Material de Escritório,58.45,Material de Escritório,Vendas,58.45,2008-05-24,unknown
TX_2817,2008-05-25,Phyllis Vance,Vendedor,Best Western Hotel - Despesa de Viagem,46.17,Viagem,Vendas,46.17,2008-05-25,unknown
TX_2818,2008-05-25,Oscar Martinez,Contador,Staples - Despesa de Material de Escritório,20.59,Material de Escritório,Contabilidade,20.59,2008-05-25,unknown
